ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
3388;3;13;3;12;3;10;3;9;1;8;0
3389;3;11;1;6;3;6;3;1;2;10;1
3390;3;13;1;9;4;6;3;9;3;7;1
3391;4;2;2;5;4;9;2;7;2;2;1
3392;3;12;4;2;2;9;2;13;2;8;0
3393;1;13;2;6;4;8;3;7;4;12;0
3394;1;8;4;6;3;8;4;11;1;10;1
3395;4;9;4;1;3;5;2;8;1;1;1
3396;4;10;2;2;2;10;4;3;2;7;1
3397;4;3;3;12;4;7;1;1;3;1;1
3398;3;12;3;6;4;6;4;4;2;3;1
3399;4;11;1;2;2;11;1;9;2;13;1
3400;2;12;3;6;2;9;2;1;3;4;0
3401;1;2;3;2;1;4;1;3;2;12;1
3402;2;1;3;2;2;13;1;5;1;4;0
3403;1;12;4;2;4;7;3;10;1;9;0
3404;2;4;1;11;4;12;4;7;1;5;0
3405;2;13;2;6;4;11;1;6;3;12;1
3406;2;2;4;4;4;9;1;2;3;4;2
3407;1;5;2;3;4;2;3;8;3;6;0
3408;3;4;3;6;4;4;1;5;3;11;1
3409;3;8;3;2;1;2;2;8;4;8;6
3410;4;1;2;6;3;7;1;1;1;13;1
3411;1;3;4;9;3;9;1;5;1;4;1
3412;2;1;3;4;2;5;2;9;3;11;0
3413;2;5;4;1;1;2;4;3;2;12;0
3414;4;6;4;13;3;7;2;12;1;2;0
3415;4;8;1;9;2;1;1;5;3;8;1
3416;2;4;4;9;1;2;2;3;3;4;1
3417;3;1;1;2;4;5;2;9;2;4;0
3418;4;12;1;7;1;12;1;5;2;4;1
3419;3;1;1;8;3;3;1;3;1;10;1
3420;1;12;4;13;4;6;1;11;1;10;0
3421;3;4;4;6;2;10;3;12;4;1;0
3422;2;11;1;12;2;3;1;1;3;4;0
3423;1;8;4;2;4;5;1;13;3;10;0
3424;2;6;2;8;2;9;2;2;4;4;0
3425;4;8;2;13;1;11;2;8;3;12;1
3426;2;10;4;3;4;7;3;9;4;2;0
3427;1;13;4;5;2;3;1;7;3;2;0
3428;2;4;3;6;3;12;3;13;3;9;0
3429;2;2;1;10;2;9;1;8;3;6;0
3430;1;12;4;11;1;9;4;4;3;7;0
3431;4;10;1;6;1;9;4;5;2;7;0
3432;1;6;1;3;4;3;3;3;1;12;3
3433;2;13;1;11;3;10;4;3;1;8;0
3434;3;5;1;6;1;3;3;9;2;7;0
3435;4;7;3;1;4;6;4;5;3;13;0
3436;3;13;4;12;3;9;3;5;4;9;1
3437;3;11;4;8;3;13;2;1;3;1;1
3438;2;12;3;6;3;10;3;8;4;8;1
3439;2;1;4;2;4;4;4;12;1;1;1
3440;4;11;3;12;4;5;3;3;1;10;0
3441;2;6;2;3;1;12;3;2;4;11;0
3442;2;2;2;5;3;12;3;9;4;4;0
3443;3;5;2;6;1;3;2;1;3;13;0
3444;3;10;1;13;1;1;2;5;1;7;0
3445;3;10;2;11;1;7;2;8;3;8;1
3446;2;12;2;10;4;9;3;4;2;13;0
3447;3;2;1;10;3;11;4;8;1;3;0
3448;4;13;3;11;1;4;2;4;2;8;1
3449;4;10;1;4;2;11;4;5;4;11;1
3450;3;12;1;4;4;5;1;3;2;13;0
3451;3;11;1;5;2;9;1;4;3;6;0
3452;4;11;2;12;2;10;1;1;4;7;0
3453;1;13;4;10;4;5;3;4;1;10;1
3454;4;4;2;9;4;12;2;7;4;3;0
3455;2;6;2;1;3;4;2;13;3;8;0
3456;2;10;3;2;1;9;2;6;2;5;0
3457;1;11;2;6;4;1;4;11;1;3;1
3458;2;1;2;7;3;3;2;6;1;3;1
3459;2;13;3;12;2;9;3;4;3;13;1
3460;1;7;4;8;1;13;2;1;1;8;1
3461;2;1;4;12;2;4;1;2;4;1;1
3462;2;6;1;13;4;6;4;9;2;12;1
3463;2;7;1;5;3;2;2;8;1;10;0
3464;3;9;4;9;2;8;2;11;2;4;1
3465;4;5;4;4;2;11;4;12;3;12;1
3466;3;7;3;5;3;13;2;4;3;8;0
3467;1;6;4;2;3;6;4;9;2;4;1
3468;2;11;2;12;2;13;2;4;2;9;5
3469;2;2;2;3;1;11;4;13;2;6;0
3470;4;6;3;2;4;9;2;1;4;5;0
3471;1;10;4;3;1;1;4;1;2;3;2
3472;4;4;4;9;2;3;1;10;2;10;1
3473;3;9;1;1;2;13;4;7;4;1;1
3474;4;8;4;4;2;12;4;11;4;13;0
3475;3;6;1;10;4;6;2;2;1;13;1
3476;1;12;3;1;2;8;1;8;4;12;2
3477;2;12;4;6;1;5;2;9;3;1;0
3478;1;12;1;5;1;6;3;10;3;11;0
3479;3;2;2;9;2;13;3;11;3;4;0
3480;1;4;1;3;1;8;3;3;2;5;1
3481;1;9;3;1;3;7;4;3;4;8;0
3482;4;12;1;8;1;1;2;11;1;5;0
3483;1;6;4;3;4;9;2;13;1;1;0
3484;4;9;2;11;4;12;4;1;2;2;0
3485;3;12;3;13;4;9;1;4;4;12;1
3486;2;8;2;3;3;8;4;9;3;7;1
3487;2;9;1;7;3;2;4;12;3;7;1
3488;3;4;3;6;4;3;4;6;4;5;1
3489;1;4;2;5;2;3;1;2;4;12;0
3490;4;6;1;7;1;8;3;6;1;12;1
3491;1;4;3;6;4;7;2;6;4;9;1
3492;4;8;4;3;2;5;3;1;3;2;0
3493;3;12;2;11;4;2;2;8;4;11;1
3494;4;3;3;13;2;13;2;5;1;5;2
3495;3;3;2;2;4;7;1;2;2;7;2
3496;4;10;1;5;4;4;4;2;1;4;1
3497;1;8;3;1;2;11;4;3;4;12;0
3498;2;5;2;8;3;6;1;12;1;4;0
3499;3;13;2;5;4;11;2;13;1;7;1
3500;4;1;4;11;3;13;4;6;1;13;1
3501;2;10;1;7;4;1;1;6;4;5;0
3502;2;11;4;1;2;8;3;13;2;3;0
3503;3;13;4;10;4;3;4;7;1;8;0
3504;2;5;4;5;2;8;2;12;4;12;2
3505;1;2;3;3;2;3;2;6;1;6;2
3506;3;3;2;5;4;8;3;2;1;4;0
3507;3;6;1;6;2;1;1;3;2;3;2
3508;1;12;2;11;2;2;3;11;1;4;1
3509;2;10;1;3;4;11;4;13;4;7;0
3510;3;12;1;13;2;8;2;6;1;6;1
3511;3;5;1;1;2;10;1;10;2;4;1
3512;2;9;3;8;2;4;3;3;3;12;0
3513;2;1;2;6;2;11;4;13;1;8;0
3514;4;9;1;7;3;9;4;2;3;3;1
3515;1;9;1;8;3;9;3;12;3;8;2
3516;4;1;1;12;4;6;3;2;3;10;0
3517;2;11;1;3;2;12;4;7;2;4;0
3518;3;11;3;7;1;8;1;7;2;10;1
3519;1;5;2;3;1;12;3;5;3;3;2
3520;3;2;3;5;3;11;3;10;3;12;5
3521;2;12;4;4;4;13;3;2;1;1;0
3522;4;5;2;9;4;7;1;7;2;11;1
3523;3;7;3;12;1;3;3;4;1;4;1
3524;4;5;1;1;2;6;1;2;4;2;1
3525;1;9;2;9;3;11;4;4;4;13;1
3526;1;9;4;9;4;12;1;1;2;2;1
3527;3;4;3;9;3;5;4;11;3;11;1
3528;4;4;1;3;4;11;1;2;1;7;0
3529;2;13;1;10;4;10;3;2;1;6;1
3530;1;4;3;8;2;7;2;9;3;12;0
3531;4;6;1;9;2;5;3;10;2;2;0
3532;3;9;3;13;4;12;2;4;1;13;1
3533;4;10;2;8;3;9;1;6;4;2;0
3534;1;12;3;10;1;8;2;11;2;9;4
3535;3;7;2;8;3;13;1;3;3;4;0
3536;4;8;3;9;3;13;3;12;1;5;0
3537;4;8;4;1;2;8;4;6;1;13;1
3538;3;4;1;7;2;8;1;6;1;13;0
3539;2;8;4;12;4;5;4;2;1;9;0
3540;3;12;1;13;2;7;1;1;2;11;0
3541;4;2;2;12;3;3;4;8;3;13;0
3542;3;1;3;3;1;10;4;2;3;12;0
3543;1;12;4;1;2;11;4;12;3;10;1
3544;1;3;3;9;2;6;4;1;3;7;0
3545;2;6;3;2;2;8;2;4;2;3;0
3546;1;5;3;5;2;6;3;12;3;1;1
3547;3;7;1;9;4;4;2;9;2;13;1
3548;4;4;1;4;2;8;3;3;3;1;1
3549;2;11;1;5;1;10;2;4;3;4;1
3550;1;5;3;2;3;6;1;10;1;8;0
3551;4;11;2;2;1;9;4;10;2;11;1
3552;1;12;4;10;3;10;3;6;1;1;1
3553;2;7;1;7;1;13;3;5;1;12;1
3554;2;2;2;8;3;6;3;9;4;9;1
3555;1;5;3;3;4;5;3;13;4;12;1
3556;4;2;1;9;2;8;2;11;4;12;0
3557;3;5;1;1;4;3;2;2;4;5;1
3558;4;10;2;13;1;10;2;2;1;4;1
3559;2;3;4;5;1;3;1;11;2;2;1
3560;2;9;4;1;1;4;2;12;4;4;1
3561;1;2;4;1;2;13;3;10;1;3;0
3562;3;6;2;3;2;11;4;9;2;13;0
3563;4;5;2;6;3;7;4;9;3;8;4
3564;4;3;1;8;2;6;1;11;2;12;0
3565;1;3;3;3;4;12;1;9;1;2;1
3566;1;1;1;2;2;2;1;12;4;1;2
3567;1;13;1;9;2;4;4;13;4;3;1
3568;4;11;1;11;2;9;1;7;3;12;1
3569;4;2;2;8;4;7;3;5;1;6;0
3570;3;12;1;11;1;9;2;10;2;11;1
3571;1;2;4;5;4;7;2;2;1;11;1
3572;2;9;1;8;2;5;3;1;1;11;0
3573;2;6;1;4;2;13;3;5;1;1;0
3574;1;3;4;7;1;2;3;3;4;4;1
3575;3;10;1;6;2;9;3;5;2;10;1
3576;1;8;4;6;1;11;2;7;4;3;0
3577;3;3;4;7;1;11;4;8;2;12;0
3578;2;11;4;6;2;2;4;2;2;1;1
3579;3;1;1;3;1;5;4;4;2;2;4
3580;1;3;2;5;4;5;2;7;2;1;1
3581;2;3;2;11;2;12;2;4;4;11;1
3582;4;8;1;13;1;6;3;11;1;2;0
3583;2;4;2;7;4;9;3;13;4;2;0
3584;4;1;3;6;1;4;1;8;3;2;0
3585;4;4;2;10;3;9;2;1;1;11;0
3586;3;5;4;11;4;3;4;7;3;3;1
3587;3;10;3;8;3;12;4;1;1;12;1
3588;1;13;1;3;3;5;4;4;2;5;1
3589;3;4;4;5;3;3;3;7;2;7;1
3590;3;1;3;5;2;1;1;3;1;5;2
3591;2;9;1;4;3;11;4;1;2;6;0
3592;1;1;3;12;4;11;1;10;1;13;4
3593;4;7;1;2;1;1;4;6;1;5;0
3594;1;6;1;9;4;8;4;7;2;3;0
3595;2;7;1;10;2;6;1;3;4;9;0
3596;2;12;3;2;1;4;1;8;4;10;0
3597;3;4;2;4;2;12;1;2;2;8;1
3598;3;4;4;1;4;13;2;10;2;3;0
3599;4;4;3;13;1;2;1;12;2;6;0
3600;1;11;3;8;4;6;3;1;2;8;1
3601;1;12;1;5;4;13;4;4;4;12;1
3602;1;6;2;8;1;3;1;13;3;13;1
3603;4;7;4;5;1;2;3;2;2;1;1
3604;3;8;2;6;3;10;4;1;3;7;0
3605;2;11;1;4;1;8;1;7;3;7;1
3606;3;10;2;10;3;6;4;6;1;8;2
3607;1;1;1;9;2;4;3;1;3;2;1
3608;1;1;3;1;2;4;2;5;3;6;1
3609;1;2;1;10;4;9;4;5;2;3;0
3610;2;8;1;5;2;5;3;10;1;13;1
3611;1;6;1;7;3;10;2;12;3;3;0
3612;1;5;2;7;2;4;4;6;3;13;0
3613;1;3;1;9;3;2;3;7;4;9;1
3614;2;4;3;1;1;6;4;8;4;6;1
3615;2;4;2;11;1;1;3;1;1;11;2
3616;2;6;1;11;2;13;3;2;3;9;0
3617;4;5;4;6;2;3;1;4;1;9;0
3618;3;8;4;4;3;10;3;5;2;6;0
3619;4;8;4;4;3;7;4;3;1;12;0
3620;2;8;2;6;4;7;2;9;1;11;0
3621;1;10;4;7;2;4;1;13;3;12;0
3622;1;11;2;11;3;1;4;2;1;10;1
3623;2;6;2;3;4;13;2;13;3;8;1
3624;4;11;4;10;3;9;4;13;1;2;0
3625;1;13;3;10;3;8;4;8;1;4;1
3626;1;8;3;10;2;6;3;2;4;8;1
3627;2;7;1;4;2;12;2;8;3;1;0
3628;3;8;2;1;1;13;1;8;1;1;2
3629;4;7;4;12;3;13;1;11;3;10;0
3630;3;3;1;9;4;3;1;10;3;5;1
3631;2;9;2;8;3;5;1;13;1;2;0
3632;2;10;4;4;4;8;3;5;2;6;0
3633;4;2;2;8;2;6;1;1;4;5;0
3634;2;4;1;12;3;3;2;3;4;11;1
3635;3;4;2;6;3;5;1;5;1;9;1
3636;2;7;1;9;4;6;3;13;2;4;0
3637;4;9;1;11;3;8;2;1;3;3;0
3638;3;10;3;12;4;2;2;7;4;6;0
3639;1;3;3;9;1;4;4;11;1;9;1
3640;1;7;2;10;3;2;2;6;4;11;0
3641;1;1;1;2;4;3;3;5;4;6;0
3642;3;11;1;9;4;13;1;2;3;4;0
3643;1;1;4;7;2;6;2;5;3;6;1
3644;1;12;3;6;4;7;1;7;4;1;1
3645;2;4;3;6;2;5;2;9;4;2;0
3646;2;11;1;9;1;4;2;12;3;12;1
3647;4;6;1;4;1;5;3;6;3;8;1
3648;2;10;3;13;4;11;4;4;2;7;0
3649;3;2;2;5;2;6;2;13;3;11;0
3650;3;10;2;9;1;1;3;11;1;9;1
3651;2;13;4;13;1;9;3;13;1;5;3
3652;1;4;4;9;1;11;4;3;1;13;0
3653;1;2;3;3;1;4;1;13;4;1;0
3654;1;12;3;13;2;2;2;8;4;3;0
3655;2;5;1;7;2;9;1;11;4;12;0
3656;4;5;1;4;4;6;3;4;3;3;1
3657;2;4;2;3;4;6;3;9;3;2;0
3658;3;11;1;10;1;11;4;13;4;9;1
3659;1;5;3;4;2;12;3;6;3;2;0
3660;4;8;4;2;4;6;2;11;1;9;0
3661;4;5;1;8;2;1;4;3;4;9;0
3662;3;2;4;5;2;1;4;3;2;4;4
3663;4;1;4;12;3;1;2;10;4;11;1
3664;3;9;1;3;4;6;4;3;3;3;3
3665;1;4;4;2;4;8;3;13;1;1;0
3666;2;3;1;7;4;1;3;1;4;7;2
3667;1;3;4;5;2;2;4;4;2;8;0
3668;2;1;4;6;1;10;3;10;4;1;2
3669;1;8;3;3;1;1;2;11;4;8;1
3670;1;11;2;10;3;2;2;8;2;12;0
3671;2;8;1;3;3;11;2;1;4;8;1
3672;1;8;4;11;1;3;1;1;3;7;0
3673;3;11;1;1;2;10;3;7;4;7;1
3674;3;4;4;4;2;11;3;6;2;8;1
3675;1;5;4;12;2;10;4;4;3;5;1
3676;2;6;2;12;2;11;3;6;2;7;1
3677;1;13;3;9;3;11;3;10;4;11;1
3678;2;4;2;12;3;11;3;5;1;5;1
3679;3;7;2;9;4;1;2;8;2;4;0
3680;3;1;4;5;4;12;4;8;3;2;0
3681;1;1;4;6;2;5;1;11;4;12;0
3682;2;7;1;5;2;2;4;9;3;7;1
3683;3;4;1;9;2;4;3;6;3;13;1
3684;3;11;3;1;2;4;4;6;1;1;1
3685;2;3;3;8;3;9;2;2;3;4;0
3686;3;11;2;4;1;11;2;9;3;5;1
3687;2;6;4;2;2;11;3;4;3;2;1
3688;2;8;1;8;2;6;2;5;4;7;1
3689;2;7;2;12;2;3;2;2;2;9;5
3690;1;10;4;1;2;11;3;3;1;1;1
3691;1;1;2;9;2;13;4;1;1;6;1
3692;3;1;3;3;4;5;3;10;1;2;0
3693;4;5;4;4;1;4;3;5;4;8;2
3694;4;12;3;2;1;9;2;6;4;2;1
3695;2;12;1;1;3;4;1;9;3;2;0
3696;4;13;1;11;2;7;2;8;2;12;0
3697;3;11;3;3;3;13;4;5;2;13;1
3698;2;9;1;12;3;2;3;9;1;10;1
3699;2;13;4;11;2;10;1;4;2;1;0
3700;3;7;4;2;4;12;1;3;4;3;1
3701;1;3;3;7;4;10;3;11;3;6;0
3702;2;4;3;7;1;1;3;8;4;9;0
