ID;S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
10895;2;6;1;2;3;11;1;10;2;4;0
10896;3;4;1;12;3;2;1;9;3;11;0
10897;2;3;1;10;1;4;4;8;2;12;0
10898;4;2;4;8;3;10;1;2;1;10;2
10899;3;1;2;2;4;3;1;1;1;12;1
10900;1;11;1;12;3;8;4;13;3;12;1
10901;2;6;3;9;3;10;2;8;3;7;4
10902;1;5;3;3;3;7;1;4;2;5;1
10903;2;3;3;4;2;11;4;10;1;1;0
10904;3;7;2;1;1;1;1;6;3;11;1
10905;2;11;1;3;4;1;3;7;4;10;0
10906;2;9;1;2;3;6;1;9;4;4;1
10907;4;9;3;6;2;12;2;10;3;5;0
10908;1;3;3;1;4;13;2;6;1;4;0
10909;2;6;4;4;1;7;4;11;1;4;1
10910;1;2;2;4;1;4;4;13;3;8;1
10911;3;11;3;9;1;4;1;11;2;10;1
10912;4;6;3;5;2;7;3;1;3;9;0
10913;4;1;1;2;4;3;2;8;3;2;1
10914;4;1;1;12;4;9;3;11;4;7;0
10915;1;8;4;9;2;1;4;4;2;11;0
10916;4;3;3;6;3;1;1;6;4;5;1
10917;4;6;1;11;2;6;4;10;3;3;1
10918;4;10;4;2;3;3;2;7;2;8;0
10919;3;4;1;6;1;8;1;12;1;11;0
10920;4;1;3;10;1;12;4;4;2;10;1
10921;1;9;2;12;4;13;2;3;4;2;0
10922;2;12;1;9;3;7;4;8;1;12;1
10923;2;3;3;8;1;2;3;1;4;10;0
10924;1;10;4;9;2;9;3;12;2;4;1
10925;4;6;1;10;1;9;1;12;4;2;0
10926;4;12;1;12;2;9;1;4;4;3;1
10927;4;3;3;8;1;2;2;1;3;4;0
10928;2;1;4;10;1;7;2;7;2;6;1
10929;1;5;3;9;2;7;1;13;3;4;0
10930;3;6;2;8;3;11;3;8;2;13;1
10931;4;1;3;11;2;4;4;4;2;11;2
10932;3;10;3;7;4;7;4;2;1;5;1
10933;3;10;3;12;3;13;1;5;4;13;1
10934;3;2;2;3;4;11;3;1;2;11;1
10935;2;2;3;6;4;7;1;12;2;12;1
10936;2;8;2;9;4;9;4;10;1;12;1
10937;3;4;4;10;1;6;2;10;1;10;3
10938;3;3;4;3;4;8;1;2;1;7;1
10939;2;6;3;6;2;10;2;13;2;5;1
10940;4;3;1;7;2;8;1;10;3;3;1
10941;2;6;2;11;2;3;2;9;1;13;0
10942;1;6;2;12;4;7;2;10;1;1;0
10943;4;4;1;10;4;11;1;7;3;7;1
10944;1;7;3;6;1;1;3;7;3;9;1
10945;3;12;4;1;1;3;3;10;1;8;0
10946;4;7;3;4;2;6;4;6;3;9;1
10947;4;9;1;10;1;5;2;4;1;1;0
10948;2;7;3;11;1;8;4;2;3;2;1
10949;2;10;4;8;3;2;2;6;2;11;0
10950;2;6;4;5;3;1;3;12;1;4;0
10951;3;3;2;3;4;4;3;6;3;11;1
10952;2;3;3;2;4;12;2;7;4;10;0
10953;1;6;1;1;4;5;1;11;2;5;1
10954;3;3;1;4;3;9;1;3;1;8;1
10955;3;4;1;11;1;3;4;1;3;10;0
10956;1;10;1;11;3;7;4;9;2;4;0
10957;3;4;4;8;2;7;4;2;4;9;0
10958;1;13;4;1;1;12;2;1;1;7;1
10959;1;1;1;10;1;7;4;6;4;10;1
10960;3;10;2;11;4;12;2;5;4;7;0
10961;3;3;2;12;3;7;4;3;4;9;1
10962;1;3;1;4;3;5;3;6;4;1;0
10963;3;8;2;4;1;5;4;8;1;4;2
10964;3;1;4;9;1;4;2;5;2;8;0
10965;4;3;4;12;4;1;1;13;3;3;1
10966;2;5;4;7;1;4;4;13;3;8;0
10967;4;8;2;2;4;5;2;13;2;5;1
10968;1;11;2;13;3;5;3;6;4;11;1
10969;3;4;2;3;3;3;2;4;1;7;2
10970;4;3;3;9;2;10;1;11;1;13;0
10971;1;12;3;12;3;9;2;8;2;1;1
10972;4;8;3;4;2;13;4;12;3;6;0
10973;1;9;4;12;4;5;3;3;1;2;0
10974;1;13;4;8;2;8;1;9;2;9;2
10975;2;5;2;6;2;10;3;11;4;2;0
10976;1;9;2;11;3;7;3;1;1;5;0
10977;3;5;3;10;4;4;1;11;1;10;1
10978;3;7;1;4;2;5;3;9;1;6;0
10979;1;10;3;9;1;11;3;3;3;4;0
10980;1;1;3;5;3;1;4;13;2;5;2
10981;2;2;4;5;3;5;1;12;4;4;1
10982;1;3;1;5;3;12;3;9;3;6;0
10983;4;9;2;11;1;11;1;7;1;13;1
10984;4;4;3;6;1;6;1;2;2;8;1
10985;3;7;3;8;1;7;3;5;1;10;1
10986;2;3;3;1;2;7;2;6;4;11;0
10987;1;4;1;5;1;2;3;3;3;13;0
10988;3;11;4;9;2;2;4;10;4;4;0
10989;2;6;2;7;3;1;1;6;3;9;1
10990;1;5;1;10;3;7;1;8;3;9;0
10991;1;8;2;7;4;7;2;12;1;6;1
10992;4;6;1;8;2;10;2;4;1;1;0
10993;3;8;4;10;1;9;3;6;3;1;0
10994;2;4;2;2;2;5;1;9;1;8;0
10995;2;11;3;1;1;1;3;12;4;11;2
10996;1;7;4;8;4;4;1;3;3;7;1
10997;4;3;1;12;3;2;1;4;1;5;0
10998;3;10;1;3;4;6;1;2;2;11;0
10999;4;4;4;1;1;7;3;7;1;3;1
11000;1;4;4;3;2;11;4;13;1;10;0
11001;3;3;1;8;2;8;3;9;4;13;1
11002;4;1;1;9;1;8;2;7;2;11;0
11003;4;10;4;11;3;4;1;10;2;12;1
11004;4;10;2;7;1;9;3;3;1;4;0
11005;3;7;1;5;4;12;1;1;4;10;0
11006;1;3;1;5;3;2;4;2;2;7;1
11007;3;13;4;10;2;5;2;13;1;9;1
11008;2;1;3;5;4;10;1;9;2;3;0
11009;4;4;3;12;3;1;3;11;2;6;0
11010;1;9;2;12;4;4;2;3;3;7;0
11011;4;4;1;1;3;10;2;8;4;6;0
11012;3;9;3;3;4;6;1;13;1;5;0
11013;2;2;4;2;3;2;4;1;2;3;3
11014;2;4;4;7;2;6;4;12;4;8;0
11015;1;10;2;2;3;2;2;8;1;11;1
11016;1;6;4;13;4;11;1;3;1;12;0
11017;4;1;2;10;4;3;1;11;4;7;0
11018;3;12;3;13;1;10;4;9;3;5;0
11019;2;5;4;12;1;4;3;12;3;3;1
11020;2;6;3;3;2;9;1;11;4;13;0
11021;2;1;3;10;3;1;1;13;1;2;1
11022;4;1;4;11;1;13;1;4;4;4;1
11023;1;2;1;1;1;8;4;8;1;5;1
11024;1;13;3;10;3;9;1;4;3;3;0
11025;2;2;3;6;3;8;2;7;4;3;0
11026;3;2;1;8;4;12;3;7;2;8;1
11027;3;6;2;1;2;10;2;12;3;11;0
11028;1;2;2;8;1;5;3;1;2;9;0
11029;2;1;1;9;2;4;4;3;1;5;0
11030;4;12;4;1;3;10;3;5;1;6;0
11031;2;10;1;13;2;11;4;9;1;8;0
11032;3;1;4;13;3;13;4;2;2;4;1
11033;3;1;3;12;1;5;2;2;2;8;0
11034;4;3;2;5;4;6;1;2;2;2;1
11035;1;6;4;2;1;3;3;10;4;10;1
11036;3;2;4;7;2;12;4;5;1;12;1
11037;1;1;2;1;3;3;2;6;2;12;1
11038;2;8;3;5;3;9;1;8;2;2;1
11039;1;9;4;3;3;1;2;13;2;5;0
11040;1;9;4;12;2;13;2;4;3;3;0
11041;4;1;1;8;4;5;3;9;4;6;0
11042;2;10;1;9;4;5;1;1;4;13;0
11043;4;4;2;12;1;7;3;1;2;2;0
11044;2;7;4;9;3;11;1;11;1;5;1
11045;3;7;1;13;1;2;1;9;2;11;0
11046;4;1;3;12;1;7;4;7;3;7;3
11047;3;3;2;8;4;6;1;11;2;3;1
11048;2;9;4;13;3;8;2;6;4;1;0
11049;2;11;4;6;4;5;1;7;1;9;0
11050;3;6;3;13;2;11;3;12;2;1;0
11051;1;2;1;9;3;11;1;5;2;10;0
11052;4;2;2;9;1;10;2;3;2;6;0
11053;3;13;3;8;1;10;2;5;4;11;0
11054;4;2;4;4;2;3;3;10;4;11;0
11055;1;7;4;12;3;4;1;11;4;3;0
11056;4;10;1;9;3;5;1;5;2;3;1
11057;2;2;2;4;3;10;1;9;3;2;1
11058;2;13;2;7;3;4;1;4;2;6;1
11059;3;10;1;5;1;4;1;10;3;3;1
11060;3;13;1;4;4;11;2;5;4;1;0
11061;1;6;1;10;1;4;3;7;1;11;0
11062;4;11;1;8;3;6;1;9;4;1;0
11063;3;11;4;10;2;2;4;2;2;8;1
11064;3;5;1;10;2;12;1;13;4;8;0
11065;2;5;3;4;1;12;3;7;2;6;0
11066;1;4;1;1;3;2;3;11;3;6;0
11067;2;12;1;9;2;1;2;11;1;6;0
11068;2;6;2;8;4;4;1;4;4;13;1
11069;4;13;3;9;1;6;1;9;4;9;3
11070;2;11;1;10;4;2;3;12;2;3;0
11071;2;8;4;2;3;6;4;8;4;9;1
11072;1;11;4;8;3;7;1;10;1;8;1
11073;3;9;2;7;2;13;4;11;1;4;0
11074;1;9;1;13;2;11;4;6;2;1;0
11075;2;6;4;6;2;12;1;10;4;12;2
11076;1;8;4;1;4;9;3;6;1;11;0
11077;4;13;3;2;2;10;3;10;3;11;1
11078;1;11;2;7;1;13;4;10;2;6;0
11079;4;6;3;7;2;2;4;1;2;5;0
11080;3;5;2;9;1;3;3;7;3;6;0
11081;3;3;3;2;2;12;1;3;2;4;1
11082;2;12;1;6;3;11;4;2;2;10;0
11083;4;12;2;5;4;3;1;1;1;9;0
11084;3;6;4;3;1;8;4;8;1;2;1
11085;3;9;4;12;4;8;2;12;1;11;1
11086;4;10;3;5;3;2;1;4;1;3;0
11087;3;3;1;7;4;8;3;11;3;4;0
11088;2;13;1;7;4;9;3;2;1;4;0
11089;2;4;1;11;1;7;3;13;4;8;0
11090;4;4;2;7;1;7;3;1;1;11;1
11091;2;11;1;1;1;8;3;6;2;9;0
11092;4;3;3;1;4;9;2;11;2;7;0
11093;3;10;2;11;3;3;4;6;3;8;0
11094;3;5;2;9;1;3;2;11;1;12;0
11095;2;5;1;6;1;12;1;3;3;11;0
11096;4;7;4;5;2;7;1;12;2;3;1
11097;4;5;3;1;3;7;3;4;2;2;0
11098;3;2;3;4;1;5;3;13;2;12;0
11099;4;9;3;10;4;4;4;1;1;11;0
11100;1;4;1;7;4;3;2;11;3;11;1
11101;3;7;2;8;4;8;1;7;3;6;2
11102;3;10;4;5;2;6;1;11;2;7;0
11103;4;8;3;13;1;11;1;7;3;10;0
11104;1;12;1;3;2;11;4;3;3;3;3
11105;3;10;1;12;2;11;1;1;4;12;1
11106;4;7;2;7;3;11;4;3;3;9;1
11107;3;13;2;8;1;4;3;10;3;5;0
11108;1;4;1;9;3;4;2;13;4;6;1
11109;2;9;4;1;3;12;3;6;2;11;0
11110;4;3;3;4;2;9;1;9;1;11;1
11111;3;5;3;13;3;12;2;10;2;1;0
11112;4;11;2;12;4;3;4;12;1;8;1
11113;4;5;2;11;1;3;1;9;4;12;0
11114;3;8;1;5;2;4;4;4;4;7;1
11115;1;8;4;8;4;2;3;13;2;2;2
11116;3;5;4;4;1;5;4;7;3;10;1
11117;2;5;4;13;3;8;4;9;3;2;0
11118;2;5;2;2;1;11;3;11;4;12;1
11119;1;5;2;7;3;6;1;3;4;3;1
11120;1;1;2;13;1;6;1;9;4;4;0
11121;1;1;3;11;1;4;1;13;3;4;1
11122;4;9;1;12;4;4;4;7;2;5;0
11123;4;1;3;4;1;8;2;4;4;5;1
11124;4;2;2;2;3;12;4;12;2;11;2
11125;4;1;1;1;1;2;4;3;4;11;1
11126;1;11;1;1;1;2;3;10;1;10;1
11127;3;8;1;1;3;4;4;4;1;2;1
11128;2;13;4;8;1;2;2;8;1;7;1
11129;3;13;3;9;1;9;3;10;1;5;1
11130;4;8;1;7;3;3;2;9;2;7;1
11131;3;2;2;8;4;4;4;9;1;6;0
11132;2;9;1;6;2;8;2;12;2;3;0
11133;2;10;1;11;3;12;4;13;3;11;1
11134;4;2;3;3;2;11;4;6;1;10;0
11135;4;2;3;9;4;5;4;13;3;5;1
11136;3;6;3;7;4;2;3;11;1;2;1
11137;4;8;3;12;4;2;4;3;4;5;0
11138;4;6;1;1;4;3;3;13;4;10;0
11139;2;10;4;11;3;10;4;9;3;3;1
11140;1;12;1;3;4;13;4;5;4;9;0
11141;2;7;4;1;3;3;2;4;1;1;1
11142;4;12;2;7;4;13;4;10;1;13;1
11143;4;7;2;13;1;3;1;2;2;2;1
11144;2;10;4;2;2;6;2;8;1;1;0
11145;4;11;4;7;1;3;1;10;1;11;1
11146;2;1;3;6;4;4;3;8;3;3;0
11147;3;10;3;6;2;5;2;7;4;13;0
11148;2;9;3;2;1;5;1;12;3;4;0
11149;2;10;4;10;1;6;4;3;3;6;2
11150;2;4;1;3;1;6;2;11;2;2;0
11151;1;11;3;7;1;8;1;9;4;11;1
11152;1;8;3;4;2;11;2;7;2;6;0
11153;4;9;2;12;3;4;2;7;3;2;0
11154;4;13;3;4;4;2;1;3;3;3;1
11155;3;11;4;9;1;5;3;9;1;2;1
11156;2;4;3;13;2;10;4;13;3;7;1
11157;3;1;3;5;2;9;4;2;1;11;0
11158;2;4;2;13;1;4;2;11;4;13;2
11159;3;5;1;1;3;12;2;7;3;7;1
11160;1;6;3;7;4;3;4;10;4;4;0
11161;3;9;2;10;4;12;4;7;4;13;0
11162;3;9;2;10;4;11;4;12;4;8;4
11163;3;2;4;10;3;9;3;8;2;1;0
11164;1;7;2;11;4;4;3;8;1;13;0
11165;2;2;3;11;1;5;2;9;2;4;0
11166;4;1;3;6;3;8;1;9;2;1;1
11167;4;4;2;11;4;6;3;2;4;7;0
11168;1;13;1;4;2;5;2;2;1;6;0
11169;2;1;1;12;4;3;4;7;2;11;0
11170;1;10;1;7;4;6;3;2;4;4;0
11171;1;5;4;8;2;13;3;8;4;10;1
11172;3;13;2;4;4;10;1;1;4;9;0
11173;3;12;1;11;1;9;1;8;3;2;0
11174;2;10;4;8;3;12;1;9;2;5;0
11175;3;4;4;1;4;13;2;10;3;1;1
11176;2;9;2;2;1;1;2;13;3;11;0
11177;3;1;2;6;1;7;2;9;2;7;1
11178;1;11;1;13;4;2;4;7;4;9;0
11179;4;8;4;7;3;6;3;8;1;5;1
11180;4;7;4;8;2;12;1;8;1;13;1
11181;1;3;4;1;3;8;2;8;4;9;1
11182;3;4;1;10;2;13;3;3;2;6;0
11183;4;11;4;6;4;8;1;8;3;12;1
11184;1;4;1;6;4;12;2;8;3;13;0
11185;2;8;3;2;1;3;3;4;1;13;0
11186;4;12;4;3;1;8;3;12;4;6;1
11187;2;11;3;7;2;5;4;5;4;9;1
11188;1;3;1;12;2;3;4;6;1;8;1
11189;2;12;3;11;2;10;1;10;3;9;1
11190;4;2;3;3;2;2;4;3;4;10;2
11191;4;4;2;9;4;2;2;7;4;6;0
11192;4;7;3;11;3;12;3;13;1;2;0
11193;1;8;2;13;2;1;4;1;3;8;2
11194;1;7;4;7;2;3;2;12;1;5;1
11195;2;1;2;7;1;12;4;4;4;8;0
11196;4;12;1;2;3;2;4;3;2;12;2
11197;2;12;1;12;1;11;1;8;2;7;1
11198;4;10;2;7;4;11;1;11;4;5;1
11199;2;10;1;6;3;6;1;4;3;10;2
11200;3;4;2;7;2;13;2;3;1;9;0
11201;3;9;2;4;4;4;1;12;4;9;2
11202;3;10;2;9;1;2;4;1;3;2;1
11203;2;13;1;6;1;4;2;8;2;6;1
11204;4;3;3;12;2;2;2;8;4;5;0
11205;3;13;3;1;3;5;2;10;1;3;0
11206;1;8;2;10;1;1;4;12;1;4;0
11207;1;5;2;6;1;11;4;13;3;3;0
11208;4;5;2;10;3;10;2;5;4;2;2
11209;4;10;3;8;1;8;3;5;2;8;3
11210;1;7;1;11;3;13;1;4;2;11;1
11211;1;12;3;7;1;11;1;10;1;5;0
11212;3;13;4;4;4;10;4;13;1;6;1
11213;3;9;1;11;1;13;4;11;4;7;1
11214;4;12;1;9;2;3;4;1;2;9;1
11215;1;7;1;5;1;9;3;5;1;3;1
11216;2;12;1;11;3;4;4;7;4;5;0
11217;4;5;1;5;4;10;2;11;3;1;1
11218;3;6;4;11;1;8;3;5;2;13;0
11219;2;8;4;6;3;9;3;7;4;10;4
11220;3;9;4;9;4;7;1;4;3;13;1
11221;3;8;3;12;2;4;2;10;1;13;0
11222;3;12;1;6;2;3;1;8;4;11;0
11223;3;6;3;8;4;12;4;2;1;11;0
11224;3;2;2;4;4;3;2;7;2;6;0
11225;3;5;4;1;2;8;2;3;1;5;1
11226;2;5;3;2;3;11;4;9;1;7;0
11227;2;1;2;9;4;2;4;1;3;12;1
11228;4;1;3;8;2;6;4;7;3;4;0
11229;3;11;4;10;4;6;1;2;3;13;0
11230;4;5;2;9;1;1;2;5;1;3;1
11231;3;10;3;6;2;1;1;12;2;10;1
11232;3;3;4;8;3;1;2;13;4;2;0
11233;4;7;4;10;2;8;2;12;3;12;1
11234;1;2;2;2;3;5;1;5;3;1;2
11235;3;3;4;13;2;7;2;8;1;10;0
11236;3;4;4;11;2;2;3;3;1;8;0
11237;1;5;4;10;2;8;3;10;3;7;1
11238;2;7;2;11;3;12;4;13;4;1;0
11239;3;5;1;11;2;1;1;12;4;8;0
11240;1;11;1;4;2;1;4;12;4;8;0
11241;3;9;4;7;1;3;1;7;3;3;2
11242;3;1;2;7;2;2;3;10;1;2;1
11243;2;2;1;11;1;3;2;8;1;7;0
11244;4;6;1;2;2;6;1;12;4;9;1
11245;1;12;4;5;3;1;4;2;4;8;0
11246;4;1;3;6;4;6;1;10;2;5;1
11247;1;6;2;6;4;12;1;7;4;6;3
11248;3;7;2;11;4;1;1;13;3;13;1
11249;2;11;3;12;4;8;2;12;3;4;1
11250;2;11;3;10;4;13;1;10;1;7;1
11251;1;4;2;5;2;3;4;5;2;4;2
11252;4;5;4;12;1;6;2;3;3;13;0
11253;2;8;3;11;1;2;4;10;4;13;0
11254;3;4;1;10;1;12;2;3;4;4;1
11255;4;9;1;3;1;13;3;13;2;9;2
11256;2;2;4;12;3;7;1;3;2;9;0
11257;2;5;2;12;1;1;1;11;4;4;0
11258;1;8;1;4;2;2;1;12;3;5;0
11259;1;12;2;1;4;10;4;5;2;5;1
11260;2;6;1;4;2;7;4;7;3;6;2
11261;1;5;3;13;3;3;4;6;2;5;1
11262;2;4;2;10;4;13;2;6;3;8;0
11263;2;5;1;2;4;13;4;6;3;12;0
11264;3;12;2;4;2;10;1;5;2;9;0
11265;3;6;1;11;2;6;3;11;4;9;2
11266;3;7;3;8;3;12;4;13;2;7;1
11267;2;9;3;2;4;7;4;3;2;13;0
11268;2;2;3;5;2;11;1;12;4;12;1
11269;4;7;2;9;4;4;2;1;1;9;1
11270;3;9;3;3;1;10;2;2;3;7;0
11271;4;3;1;13;3;7;4;11;2;2;0
11272;2;13;2;7;1;10;4;6;3;13;1
11273;4;11;2;8;4;10;4;2;2;13;0
11274;3;5;2;4;1;4;1;3;4;9;1
11275;4;3;3;7;2;12;2;1;4;11;0
11276;1;4;2;1;4;10;2;13;4;9;0
11277;1;1;4;10;4;3;1;12;1;9;0
11278;2;10;2;4;1;5;2;5;4;10;2
11279;4;11;3;7;3;1;4;4;2;3;0
11280;2;1;4;4;4;12;3;8;2;9;0
11281;2;7;1;11;3;12;2;13;1;6;0
11282;4;2;2;3;4;10;1;1;3;2;1
11283;1;6;1;13;4;1;4;7;4;8;0
11284;2;5;2;11;1;5;2;7;4;12;1
11285;3;2;3;4;1;8;1;10;3;13;0
11286;4;12;4;11;3;10;2;12;1;5;1
11287;2;6;1;6;3;1;3;13;1;12;1
11288;4;10;3;3;3;12;3;5;4;7;0
11289;3;8;1;8;4;1;2;12;3;11;1
11290;1;10;4;8;1;6;1;11;1;9;0
11291;4;13;3;4;4;2;1;3;3;12;0
11292;3;5;4;9;4;5;1;2;1;4;1
11293;1;8;2;6;2;9;2;12;4;4;0
11294;3;3;1;13;3;4;2;13;2;1;1
11295;4;1;2;10;4;3;1;9;2;6;0
11296;1;5;4;7;4;13;4;9;3;4;0
11297;2;10;3;8;2;12;3;1;4;2;0
11298;3;9;1;10;4;1;4;11;2;2;0
11299;2;3;1;10;2;2;2;12;4;9;0
11300;1;10;1;4;3;4;2;6;4;6;2
11301;3;5;4;1;4;6;3;10;2;9;0
11302;4;6;3;3;2;10;1;13;3;5;0
11303;1;11;2;9;3;12;2;4;3;10;0
11304;2;1;1;2;4;9;1;9;4;11;1
11305;1;1;4;7;1;10;1;5;2;6;0
11306;2;7;1;11;4;1;3;1;2;11;2
11307;3;13;2;8;2;4;4;9;1;4;1
11308;2;1;1;2;1;10;3;6;1;3;0
11309;3;13;3;6;1;5;3;7;4;8;0
11310;3;13;1;10;2;12;1;3;3;9;0
11311;2;9;1;6;4;1;1;2;4;2;1
11312;3;9;3;6;2;8;4;2;4;12;0
11313;3;10;3;11;2;4;4;6;1;9;0
11314;3;10;4;3;2;2;2;7;4;8;0
11315;2;7;2;4;1;5;4;12;1;8;0
11316;4;9;2;1;2;2;1;10;3;12;0
11317;1;12;4;11;4;8;3;5;1;9;0
11318;4;9;4;4;4;13;2;7;1;5;0
11319;1;9;2;4;3;8;3;1;3;10;0
11320;4;2;2;10;2;3;3;4;2;11;0
11321;3;10;3;5;2;12;4;7;4;13;0
11322;4;6;1;1;2;11;3;4;1;3;0
11323;3;3;3;12;4;5;1;11;4;2;0
11324;2;8;3;12;2;11;4;2;1;4;0
11325;4;2;1;13;1;9;3;10;3;13;1
11326;4;8;4;6;4;9;2;6;2;3;1
11327;1;2;4;10;3;6;3;5;1;11;0
11328;1;11;1;4;3;13;3;5;4;12;0
11329;4;7;4;11;4;2;1;5;1;4;0
11330;1;6;2;1;4;11;1;13;2;10;0
11331;3;7;4;13;4;4;4;11;3;11;1
11332;3;5;4;5;3;9;4;8;4;9;2
11333;1;7;3;2;1;2;2;13;1;12;1
11334;1;3;2;6;4;9;4;1;2;7;0
11335;4;5;3;10;3;13;3;9;1;6;0
11336;3;5;1;2;3;3;4;1;2;1;1
11337;4;12;1;13;1;7;4;3;2;13;1
11338;3;10;4;10;1;1;1;9;2;10;3
11339;1;8;3;2;3;13;4;12;3;5;0
11340;2;6;4;9;4;4;2;13;3;5;0
11341;3;3;3;13;4;11;2;7;1;5;0
11342;3;13;2;4;4;11;3;12;4;3;0
11343;4;5;4;6;3;2;2;3;3;9;0
11344;3;11;3;7;1;1;4;12;2;12;1
11345;2;3;3;2;4;7;2;13;1;10;0
11346;1;4;4;5;2;7;3;5;3;7;2
11347;4;6;4;9;3;9;1;11;1;12;1
11348;2;7;2;1;2;6;4;10;4;11;0
11349;1;5;2;6;2;1;4;4;1;3;0
11350;3;8;1;13;4;4;1;2;4;11;0
11351;2;1;1;7;2;6;1;5;4;5;1
11352;3;9;2;5;2;10;1;5;4;7;1
11353;2;13;4;8;2;1;3;3;2;9;0
11354;2;6;1;7;3;1;4;11;3;4;0
11355;1;4;2;9;4;10;4;12;4;6;0
11356;3;11;4;11;1;5;3;4;2;4;2
11357;2;4;3;12;2;7;3;2;3;10;0
11358;1;4;3;2;4;4;4;13;1;1;1
11359;4;3;3;8;2;1;4;8;1;13;1
11360;1;10;4;7;1;3;2;3;1;7;2
11361;2;5;1;9;3;4;1;7;4;12;0
11362;3;13;4;2;3;9;1;6;2;4;0
11363;4;12;2;11;1;7;4;3;4;11;1
11364;4;1;1;10;1;8;1;4;4;4;1
11365;4;1;1;1;3;6;1;10;1;4;1
11366;3;7;1;1;3;4;1;5;2;11;0
11367;2;13;1;6;4;12;4;2;4;3;0
11368;1;3;4;5;1;2;1;8;2;10;0
11369;4;3;3;12;2;10;2;13;4;9;0
11370;1;3;4;11;3;4;1;7;4;5;0
11371;2;2;3;3;2;3;4;10;1;13;1
11372;2;4;2;1;4;10;2;5;3;2;0
11373;4;12;4;13;3;8;4;9;4;1;0
11374;4;2;4;13;1;2;1;5;2;11;1
11375;2;1;1;2;3;12;3;2;3;9;1
11376;3;12;1;3;3;1;2;4;1;7;0
11377;1;7;2;8;3;5;4;10;1;3;0
11378;3;2;3;12;3;3;4;5;2;6;0
11379;3;10;4;1;2;6;2;8;4;11;0
11380;3;4;1;10;2;5;4;7;1;1;0
11381;1;8;4;10;3;12;2;4;4;9;0
11382;3;10;4;9;2;8;4;5;3;2;0
11383;1;13;1;6;2;3;4;6;1;3;2
11384;4;10;2;10;4;6;1;2;4;5;1
11385;1;1;2;7;2;1;1;11;1;5;1
11386;3;8;3;2;2;11;4;9;2;4;0
11387;4;5;4;12;2;6;3;8;1;8;1
11388;2;12;4;11;4;10;1;8;4;12;1
11389;3;2;4;3;1;3;4;6;1;4;1
11390;1;3;3;1;3;3;4;3;2;2;3
11391;2;13;4;2;3;2;1;1;4;3;1
11392;3;7;3;11;1;3;4;8;3;9;0
11393;1;8;3;5;1;1;4;8;1;3;1
11394;1;6;2;9;2;5;3;11;4;8;0
11395;1;3;3;12;1;11;1;10;2;2;0
11396;1;6;2;5;3;8;2;2;3;13;0
11397;2;1;2;8;2;12;2;4;3;2;0
11398;2;2;4;2;1;1;4;5;1;9;1
11399;3;2;3;13;2;11;3;1;1;7;0
11400;4;3;2;3;1;2;2;11;1;9;1
11401;2;10;4;5;4;6;1;6;4;4;1
11402;4;8;2;11;1;10;2;7;4;11;1
11403;3;1;3;4;4;13;1;5;2;13;1
11404;1;5;2;9;4;6;2;4;1;12;0
11405;4;9;4;2;1;10;3;12;4;6;0
11406;2;12;3;5;4;2;1;11;2;11;1
11407;2;7;4;5;4;9;4;4;2;13;0
11408;3;5;2;8;2;10;2;13;4;12;0
11409;4;8;1;11;4;6;1;7;1;2;0
11410;3;3;2;6;1;10;1;9;1;13;0
11411;1;9;2;1;2;8;1;6;4;2;0
11412;2;5;3;13;2;12;2;9;4;8;0
11413;4;2;3;13;3;1;3;10;1;13;1
11414;4;6;3;5;3;6;3;12;3;1;1
11415;2;3;4;5;1;1;2;6;4;2;0
11416;3;1;2;2;1;12;4;7;2;1;1
11417;1;8;3;11;4;1;1;4;2;10;0
11418;2;13;2;2;3;8;4;7;2;6;0
11419;2;5;2;1;4;7;2;12;2;6;0
11420;3;11;4;12;2;12;2;6;3;10;1
11421;3;1;2;3;4;13;3;10;1;9;0
11422;1;6;2;2;4;7;3;5;4;8;0
11423;1;4;2;13;1;3;2;5;1;9;0
11424;3;12;2;3;3;7;4;9;2;4;0
11425;3;1;4;3;3;12;1;4;2;1;1
11426;3;1;2;9;2;1;1;1;1;13;3
11427;4;1;2;6;2;10;1;2;4;6;1
11428;4;12;2;5;1;1;1;2;2;8;0
11429;3;10;3;2;1;8;3;4;4;13;0
11430;4;10;1;4;2;1;1;5;3;2;0
11431;1;2;3;8;1;13;1;10;3;7;0
11432;2;13;3;10;1;2;3;2;2;5;1
11433;3;11;2;3;2;1;1;9;1;1;1
11434;2;3;2;1;3;10;4;4;2;6;0
11435;2;7;1;10;1;13;3;1;2;11;0
11436;3;12;3;3;1;8;4;10;3;11;0
11437;4;1;2;6;1;6;2;3;1;3;2
11438;3;11;3;7;3;13;3;9;2;10;0
11439;3;3;2;11;4;3;3;11;1;9;2
11440;4;1;3;11;1;3;4;6;2;2;0
11441;2;4;1;11;2;7;3;6;4;3;0
11442;2;3;2;9;3;13;3;9;2;6;1
11443;4;2;1;13;2;2;3;12;4;5;1
11444;3;4;2;10;2;3;1;9;1;3;1
11445;4;5;3;4;3;3;3;7;2;9;0
11446;1;13;2;5;3;13;4;9;2;10;1
11447;2;5;4;7;4;12;2;11;3;6;0
11448;4;4;4;2;4;7;3;11;4;8;0
11449;3;9;4;2;2;2;1;1;2;8;1
11450;2;9;4;12;2;2;1;10;4;3;0
11451;1;10;3;11;2;13;2;5;4;7;0
11452;2;10;1;11;2;13;1;13;4;1;1
