S1;C1;S2;C2;S3;C3;S4;C4;S5;C5;Label
3~4;7~13;1;7~13;2~4;7~13;1~4;1~6;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;0
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;1
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;2
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;3
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;4
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;4
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;4
3~4;7~13;1;7~13;2~4;7~13;1~4;7~13;1~4;1~13;4
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;1
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;2
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;2
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;2
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;3
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;3
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;3
3~4;7~13;2~4;1~6;1;1~6;1~4;1~6;1~4;1~13;3
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
3~4;7~13;2~4;1~6;1;1~6;1~4;7~13;1~4;1~13;0
